,State,347,353,360,367,374
0,Washington,3459,142,184,206,222
1,Illinois,18322,802,711,685,614
2,California,26638,2400,2561,2511,2644
3,Arizona,9061,595,700,790,903
4,Massachusetts,12610,440,429,424,406
5,Wisconsin,5261,196,168,164,152
6,Texas,28430,1370,1396,1376,1285
7,Nebraska,1672,80,77,73,72
8,Utah,1301,77,94,100,92
9,Oregon,1500,56,53,55,55
10,Florida,21987,726,814,842,810
11,New York,38415,1083,1151,1242,1386
12,Rhode Island,1777,57,50,53,41
13,Georgia,10964,346,412,467,525
14,New Hampshire,780,51,52,55,55
15,North Carolina,6910,336,405,398,391
16,New Jersey,19208,538,543,542,567
17,Colorado,4934,249,227,209,205
18,Maryland,5994,259,257,278,281
19,Nevada,3180,182,166,165,162
20,Tennessee,7025,438,421,418,391
21,Hawaii,289,2,2,2,4
22,Indiana,8475,539,519,486,474
23,Kentucky,2723,133,149,161,141
24,Minnesota,5489,199,161,153,130
25,Oklahoma,2547,156,183,181,186
26,Pennsylvania,16230,1127,1051,1031,973
27,South Carolina,5469,244,252,282,289
28,District of Columbia,794,18,17,17,19
29,Kansas,2872,213,214,228,211
30,Missouri,5736,285,271,270,278
31,Vermont,140,7,7,8,8
32,Virginia,5124,262,293,308,331
33,Connecticut,6099,217,198,213,198
34,Iowa,3946,118,119,118,89
35,Louisiana,7537,206,206,222,222
36,Ohio,9076,517,520,521,474
37,Michigan,13306,443,395,352,309
38,South Dakota,1513,41,30,32,31
39,Arkansas,3749,239,251,260,261
40,Delaware,930,25,24,27,29
41,Mississippi,4871,221,220,220,222
42,New Mexico,2551,154,149,144,141
43,North Dakota,1310,23,23,16,15
44,Wyoming,438,26,22,23,22
45,Alaska,215,8,9,9,11
46,Maine,359,28,31,34,37
47,Alabama,4873,214,222,236,246
48,Idaho,1448,62,58,57,48
49,Montana,972,28,26,25,21
50,Puerto Rico,1545,66,58,57,52
51,Virgin Islands,23,0,0,0,0
52,Guam,122,0,0,0,0
53,West Virginia,1376,111,116,125,131
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
