235,241,248,255,262
1991,30.057,26.641,30.425,28.19
8527,156.18,133.28,140.05,138.34
14327,686.51,571.63,594.63,522.64
5315,128.26,124.28,127.11,115.85
9196,73.275,70.086,67.67,75.489
1209,46.8,49.533,53.272,60.638
14332,746.72,735.68,694.56,492.29
437,23.348,22.962,24.026,22.234
433,17.069,16.185,16.159,20.707
505,29.822,25.144,23.321,22.94
12600,768.64,605.7,613.74,568.16
33023,49.812,54.546,49.934,57.17
1071,10.962,9.995,9.2621,9.8657
6287,300.87,304.45,281.6,288
435,2.807,2.596,4.8975,5.232
3047,198.81,189.36,184.67,162.76
16027,49.101,45.596,41.447,32.088
1988,22.408,16.466,19.161,18.386
3836,42.786,45.573,43.842,44.963
1449,73.189,68.788,50.396,46.649
2064,181.81,180.57,163.95,156.03
97,16.193,16.325,18.266,17.203
3437,77.208,77.195,75.533,73.058
1057,73.696,66.492,70.239,71.801
1958,46.155,45.586,46.579,51.008
899,44.485,45.69,45.137,44.34
7829,86.014,85.632,82.518,81.737
3040,245.23,188.8,165.63,132.51
616,4.5194,4.2135,3.7427,4.2265
526,51.381,47.325,39.144,38.282
1728,81.362,79.133,76.857,77.739
58,0.96556,0.92238,1.2936,1.2214
2722,85.788,86.069,86.171,78.362
4480,15.368,13.848,19.504,18.18
1218,59.639,59.803,57.827,57.139
5202,117.43,119.71,117.96,123.67
4411,152.57,142.6,140.38,141.64
6911,99.382,99.152,94.298,91.171
183,9.8907,9.7082,10.365,10.489
969,85.122,86.379,86.761,80.459
613,5.3198,6.478,6.971,6.9441
2685,147.25,123.38,95.164,77.59
821,20.25,18.743,18.348,20.934
167,15.156,15.646,15.15,15.199
42,5.1059,5.3716,5.7866,5.2321
44,4.7689,4.8622,5.2005,4.6852
135,2.3496,2.4221,3.4633,3.1055
2350,107.32,100.94,89.445,76.183
415,27.123,24.698,26.217,25.926
133,15.439,14.168,15.162,16.215
535,64.747,60.908,60.911,60.314
19,2.3631,1.5078,1.5081,1.7049
23,5.2528,4.4229,4.3627,2.9899
266,24.893,24.941,26.519,26.645
2,0.036632,0.063508,0.11572,0.11215
0,0.045077,0.071778,0.098459,0.13164
