,State,215,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318,325,332,339,346,353
0,Washington,1867,63,74,78,84,94,109,132,166,217,293,408,433,411,419,435,482,564,679,651,640
1,Illinois,8097,99,121,127,132,139,147,157,173,194,224,263,317,390,489,625,813,1072,1264,910,751
2,California,12235,915,1146,1244,1343,1460,1602,1783,2020,2333,2748,3176,2781,2620,2541,2536,2600,2727,2935,3240,3640
3,Arizona,4771,227,257,260,258,256,255,259,271,294,328,378,450,552,583,430,370,330,306,294,292
4,Massachusetts,8949,85,104,111,117,124,133,147,166,192,229,281,353,453,592,503,334,254,201,164,139
5,Wisconsin,1081,26,28,27,27,27,29,32,35,40,47,56,68,86,110,144,194,264,364,503,605
6,Texas,11742,1370,1737,1900,1431,1112,906,763,663,597,564,568,607,684,810,1002,1290,1715,2338,3231,4463
7,Nebraska,383,14,17,18,19,21,23,26,30,35,43,53,69,91,122,168,193,149,131,117,107
8,Utah,390,17,19,19,19,20,21,23,25,29,35,43,54,71,95,130,182,257,348,237,169
9,Oregon,420,29,37,41,45,51,60,71,86,106,136,177,237,323,422,349,317,296,284,280,281
10,Florida,10397,1076,1362,1457,1062,842,686,575,497,443,414,413,433,475,542,640,779,973,1240,1606,2097
11,New York,32852,5,6,7,7,7,8,8,8,8,8,9,9,9,9,10,10,10,10,11,11
12,Rhode Island,1035,6,7,7,7,7,8,8,9,10,11,13,16,20,26,34,46,63,86,108,72
13,Georgia,5156,442,561,636,710,655,477,383,316,268,235,213,204,206,218,241,278,333,412,522,672
14,New Hampshire,429,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,4,6,7,9
15,North Carolina,2535,142,167,175,185,200,222,252,293,350,427,535,686,897,1024,852,791,748,722,710,708
16,New Jersey,15946,26,30,29,27,25,23,21,21,21,22,24,27,30,35,41,50,61,76,97,125
17,Colorado,1919,20,24,24,24,25,26,27,30,35,41,50,64,84,114,159,227,329,480,642,473
18,Maryland,3694,47,55,56,58,60,64,70,78,90,106,128,160,205,268,359,488,649,515,421,356
19,Nevada,1200,97,121,134,149,169,193,225,229,170,143,123,110,101,96,96,103,115,135,165,208
20,Tennessee,1588,122,148,157,166,177,189,206,228,256,294,344,409,493,521,409,361,325,301,285,275
21,Hawaii,49,5,5,3,2,2,2,3,5,7,12,18,25,35,45,54,61,64,65,64,59
22,Indiana,3225,89,115,127,138,149,161,176,197,225,263,315,384,475,580,437,344,285,244,216,196
23,Kentucky,884,40,52,59,66,72,78,86,97,112,132,159,195,243,307,390,355,268,223,190,165
24,Minnesota,1817,55,73,85,99,115,135,160,193,238,297,378,485,419,291,228,184,153,132,118,112
25,Oklahoma,730,38,43,43,44,47,51,57,65,76,90,111,140,181,238,318,402,312,268,236,212
26,Pennsylvania,7557,150,209,249,285,317,345,379,430,501,599,733,912,1121,868,693,584,509,460,428,414
27,South Carolina,2511,156,168,157,147,138,131,127,127,130,137,149,166,190,222,265,321,393,377,280,232
28,District of Columbia,604,5,6,7,7,8,8,9,11,13,15,19,25,32,42,54,59,44,36,30,25
29,Kansas,429,19,22,23,25,27,30,33,39,46,56,70,89,117,158,216,299,284,223,192,168
30,Missouri,1453,45,53,54,57,60,64,70,79,91,108,132,166,214,282,379,514,653,483,396,333
31,Vermont,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2471,20,18,15,13,13,14,16,19,22,26,32,41,53,71,97,135,193,278,404,586
33,Connecticut,4460,9,12,13,13,13,13,13,14,15,16,18,21,25,30,37,46,59,77,102,134
34,Iowa,1047,48,59,64,68,74,81,90,103,119,142,172,214,269,230,188,165,150,140,135,134
35,Louisiana,4764,172,203,211,222,236,255,279,310,262,218,192,176,168,165,170,185,210,248,301,374
36,Ohio,3986,97,107,103,101,101,103,107,114,124,139,160,189,229,284,359,464,609,806,1069,1003
37,Michigan,6663,65,85,97,107,119,131,147,168,196,233,282,349,439,559,719,896,612,433,325,253
38,South Dakota,161,7,7,7,6,6,6,6,6,7,7,8,10,11,14,17,22,29,38,51,68
