,State,334,339,346,353,360
0,Washington,3106,182,196,211,224
1,Illinois,16527,1053,1032,986,932
2,California,22837,1671,1968,2311,2708
3,Arizona,7972,590,671,756,846
4,Massachusetts,11759,427,486,542,605
5,Wisconsin,4751,365,341,315,286
6,Texas,25936,1533,1617,1674,1698
7,Nebraska,1511,146,142,138,132
8,Utah,1161,108,108,105,102
9,Oregon,1347,168,169,166,160
10,Florida,20680,876,932,982,1024
11,New York,36568,944,1128,1312,1469
12,Rhode Island,1670,122,140,158,177
13,Georgia,10399,420,477,539,606
14,New Hampshire,656,59,68,77,87
15,North Carolina,6240,439,490,544,598
16,New Jersey,18223,420,463,504,540
17,Colorado,4378,466,459,434,397
18,Maryland,5471,290,303,310,312
19,Nevada,2785,233,251,266,278
20,Tennessee,6136,580,607,619,612
21,Hawaii,282,23,25,27,29
22,Indiana,7438,541,530,503,476
23,Kentucky,2412,172,182,190,199
24,Minnesota,4931,424,412,388,363
25,Oklahoma,2218,140,141,143,144
26,Pennsylvania,13890,1555,1753,1923,2041
27,South Carolina,4962,254,279,305,328
28,District of Columbia,742,NaN,NaN,NaN,NaN
29,Kansas,2448,330,361,390,416
30,Missouri,5088,428,444,454,460
31,Vermont,111,23,26,28,32
32,Virginia,4654,244,271,300,331
33,Connecticut,5676,279,330,389,445
34,Iowa,3588,346,329,298,263
35,Louisiana,7107,195,190,185,179
36,Ohio,8122,656,727,800,867
37,Michigan,12153,897,862,819,749
38,South Dakota,1381,118,99,80,64
39,Arkansas,3295,282,306,320,330
40,Delaware,871,54,61,68,75
41,Mississippi,4411,234,246,260,266
42,New Mexico,2180,213,212,201,189
43,North Dakota,1233,97,87,78,69
44,Wyoming,351,59,57,56,54
45,Alaska,184,16,17,18,19
46,Maine,293,59,72,88,107
47,Alabama,4389,350,395,444,494
48,Idaho,1301,137,139,138,133
49,Montana,881,71,67,66,67
50,Puerto Rico,1382,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,120,NaN,NaN,NaN,NaN
53,West Virginia,1129,195,224,254,284
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
