,State,221,227,234,241,248
0,Washington,1905,38,38,38,31
1,Illinois,8228,148,153,157,142
2,California,12937,717,702,654,586
3,Arizona,5030,164,137,121,101
4,Massachusetts,9049,91,86,79,76
5,Wisconsin,1122,34,33,35,32
6,Texas,12683,867,796,743,695
7,Nebraska,392,11,11,12,13
8,Utah,407,17,18,20,18
9,Oregon,458,31,28,26,24
10,Florida,11119,608,577,523,493
11,New York,32909,57,49,47,44
12,Rhode Island,1046,6,5,6,5
13,Georgia,5604,388,382,363,343
14,New Hampshire,432,0,0,0,0
15,North Carolina,2692,166,171,181,166
16,New Jersey,15937,26,22,24,21
17,Colorado,1942,17,17,18,16
18,Maryland,3752,54,51,49,44
19,Nevada,1302,72,71,66,56
20,Tennessee,1747,180,168,159,141
21,Hawaii,63,11,12,13,13
22,Indiana,3291,76,78,78,75
23,Kentucky,929,56,52,55,54
24,Minnesota,1865,53,59,60,62
25,Oklahoma,799,64,68,68,65
26,Pennsylvania,7658,73,68,64,62
27,South Carolina,2709,171,172,163,162
28,District of Columbia,606,1,0,0,0
29,Kansas,449,24,25,29,29
30,Missouri,1533,73,73,76,71
31,Vermont,58,0,0,0,0
32,Virginia,2569,85,94,94,91
33,Connecticut,4465,2,0,1,3
34,Iowa,1113,82,84,87,93
35,Louisiana,4931,156,136,125,119
36,Ohio,4129,104,178,180,172
37,Michigan,6748,95,67,65,61
38,South Dakota,167,7,9,12,16
39,Arkansas,784,93,88,91,91
40,Delaware,604,0,0,0,0
41,Mississippi,2441,148,144,136,131
42,New Mexico,770,20,20,19,17
43,North Dakota,142,10,11,14,14
44,Wyoming,37,0,0,0,0
45,Alaska,37,0,0,0,0
46,Maine,132,0,0,0,0
47,Alabama,2162,136,153,169,166
48,Idaho,359,33,32,31,27
49,Montana,104,6,6,7,6
50,Puerto Rico,434,39,33,33,30
51,Virgin Islands,14,0,0,0,0
52,Guam,10,0,0,0,0
53,West Virginia,214,18,20,17,16
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
