186,192,199,206,213
1494,70.409,79.88,85.509,84.313
7589,99.916,118.68,135.05,136.8
8408,704,942.19,915.47,850.58
3286,355.88,352.96,362.24,368.88
8510,104.07,111.93,111.46,123.02
891,56.554,63.658,72.617,72.506
4990,1163.1,1389.5,1275.3,1284.7
316,19.422,19.411,23.245,23.343
274,36.334,39.391,39.048,38.502
282,35.271,36.012,37.997,38.774
5777,1069.4,1125.5,1134.6,1115.6
32608,153.47,147.11,153.44,151.19
1002,11.751,13.212,13.804,13.154
3494,300.79,309.43,361.25,351.47
409,10.515,10.367,13.61,13.616
1811,195.68,206,207.04,226.39
15776,92.775,78.256,88.225,88.688
1794,40.55,46.254,50.469,56.839
3433,73.793,87.951,115.92,119.94
732,88.535,109.28,119.15,122.97
964,165.99,198.39,201.31,201.64
26,4.7352,5.0898,5.4748,5.4877
2895,78.296,113.99,123.31,138.25
696,48.26,65.484,84.934,87.432
1611,45.711,43.731,44.916,42.088
496,54.52,70.292,74.715,74.635
7124,100.47,112.34,118.81,118.71
1465,266.44,269.32,268.25,269.05
581,6.5407,7.5343,7.8015,10.434
329,23.007,25.132,25.367,26.335
1200,71.46,98.114,113.59,135.05
56,0.25919,0.29958,0.21363,0.38371
2075,62.843,72.654,83.109,82.153
4413,29.024,30.106,28.918,32.375
826,36.34,34.449,36.338,36.444
3715,195.15,211.52,210.99,198.28
3297,172.55,198.46,194.15,205.42
6400,68.186,73.766,73.57,70.86
122,8.4625,8.1339,9.4505,9.5005
399,52.32,59.907,60.016,61.367
579,20.144,19.803,19.822,19.972
1478,159.38,156,157.02,153.86
607,39.272,46.979,52.779,51.053
99,9.6985,12.769,12.745,13.105
25,2.3274,2.6014,2.9481,2.9116
20,2.511,3.3154,3.643,3.9656
119,4.7925,4.9969,4.9727,5.3547
1456,236.58,250.32,250.82,250.2
144,32.184,32.56,31.375,27.074
46,13.298,15.58,16.221,16.99
201,28.408,35.382,44.712,47.939
7,0.82036,0.89462,0.99947,0.89297
5,0.051813,0.082766,0.059434,0.072031
103,7.7712,6.855,8.2008,7.904
2,0.013662,0.016956,0.014837,0.018993
0,0.018482,0.018051,0.021187,0.03196
