,State,284,290,297,304,311
0,Washington,2366,72,72,72,78
1,Illinois,10075,246,249,229,221
2,California,17671,347,345,306,310
3,Arizona,5979,96,93,97,105
4,Massachusetts,10013,126,156,140,174
5,Wisconsin,2363,223,227,218,214
6,Texas,18501,498,422,433,427
7,Nebraska,654,56,51,50,58
8,Utah,614,35,37,35,34
9,Oregon,691,35,37,35,34
10,Florida,16789,428,378,358,371
11,New York,33752,82,87,93,95
12,Rhode Island,1201,25,25,27,27
13,Georgia,7981,187,175,193,188
14,New Hampshire,483,10,10,10,17
15,North Carolina,4383,215,208,205,207
16,New Jersey,16354,88,83,88,91
17,Colorado,2288,76,68,87,78
18,Maryland,4152,62,67,69,66
19,Nevada,1781,35,35,36,36
20,Tennessee,3353,220,214,205,175
21,Hawaii,219,12,14,12,16
22,Indiana,4364,213,225,211,211
23,Kentucky,1489,89,95,100,115
24,Minnesota,2529,120,116,114,126
25,Oklahoma,1345,88,84,93,89
26,Pennsylvania,8803,186,183,193,211
27,South Carolina,3936,130,106,107,111
28,District of Columbia,646,3,5,5,6
29,Kansas,1029,86,87,83,85
30,Missouri,3038,234,223,210,210
31,Vermont,58,0,0,0,0
32,Virginia,3655,101,102,92,108
33,Connecticut,4616,44,40,36,43
34,Iowa,1733,88,104,97,120
35,Louisiana,5926,87,90,90,87
36,Ohio,5303,98,105,104,106
37,Michigan,7699,182,189,203,211
38,South Dakota,437,60,61,74,45
39,Arkansas,1958,119,117,119,122
40,Delaware,710,24,22,25,28
41,Mississippi,3348,85,84,86,87
42,New Mexico,1026,54,45,44,44
43,North Dakota,531,75,77,78,79
44,Wyoming,87,16,14,19,21
45,Alaska,83,13,12,10,16
46,Maine,147,1,1,1,1
47,Alabama,2973,102,99,96,92
48,Idaho,630,61,48,44,44
49,Montana,376,77,83,78,78
50,Puerto Rico,832,30,33,34,33
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,79,10,9,9,11
53,West Virginia,460,34,31,33,33
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
