,State,243,248,255,262,269
0,Washington,2049,49,43,46,46
1,Illinois,8693,150,156,153,153
2,California,15056,564,567,551,551
3,Arizona,5478,113,160,136,136
4,Massachusetts,9317,90,91,91,91
5,Wisconsin,1244,47,67,57,57
6,Texas,15127,644,736,663,663
7,Nebraska,452,18,21,20,20
8,Utah,441,11,17,14,14
9,Oregon,529,22,24,23,23
10,Florida,13317,634,663,605,605
11,New York,33092,39,43,41,41
12,Rhode Island,1097,15,16,16,16
13,Georgia,6604,284,300,281,281
14,New Hampshire,438,4,4,4,4
15,North Carolina,3247,167,174,161,161
16,New Jersey,16069,41,47,44,44
17,Colorado,2018,23,32,28,28
18,Maryland,3883,41,45,43,43
19,Nevada,1531,59,62,59,59
20,Tennessee,2233,162,186,157,157
21,Hawaii,120,17,14,15,15
22,Indiana,3512,69,74,72,72
23,Kentucky,1112,57,64,58,58
24,Minnesota,2021,51,58,55,55
25,Oklahoma,948,54,65,58,58
26,Pennsylvania,7985,104,116,110,110
27,South Carolina,3212,161,185,168,168
28,District of Columbia,621,3,4,4,4
29,Kansas,601,56,62,55,55
30,Missouri,1838,81,91,86,86
31,Vermont,58,0,1,1,1
32,Virginia,3019,165,168,158,158
33,Connecticut,4495,12,14,13,13
34,Iowa,1284,52,59,56,56
35,Louisiana,5377,141,138,140,140
36,Ohio,4623,180,185,183,183
37,Michigan,6981,82,79,81,81
38,South Dakota,202,14,16,15,15
39,Arkansas,1197,163,168,145,145
40,Delaware,627,7,8,8,8
41,Mississippi,2810,108,112,109,109
42,New Mexico,851,20,21,21,21
43,North Dakota,193,10,13,12,12
44,Wyoming,49,5,6,6,6
45,Alaska,45,2,2,2,2
46,Maine,140,3,3,3,3
47,Alabama,2439,79,83,81,81
48,Idaho,447,26,29,27,27
49,Montana,160,18,23,20,20
50,Puerto Rico,609,NaN,NaN,NaN,NaN
51,Virgin Islands,19,NaN,NaN,NaN,NaN
52,Guam,35,NaN,NaN,NaN,NaN
53,West Virginia,315,40,45,40,40
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
