,State,193,199,206,213,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318,325,332
0,Washington,1596,73,81,86,89,90,90,90,89,89,87,86,85,83,82,80,79,77,75,74,72
1,Illinois,7714,119,136,150,161,170,178,185,192,199,205,211,217,223,228,234,239,244,249,253,258
2,California,9396,809,873,897,896,878,850,818,782,744,707,669,631,593,558,524,492,461,432,405,379
3,Arizona,3765,256,236,216,197,180,164,150,135,123,112,101,91,83,75,68,61,55,50,45,40
4,Massachusetts,8638,32,34,36,38,40,42,44,46,49,51,53,55,58,61,63,66,68,71,74,77
5,Wisconsin,948,72,84,91,94,95,94,92,90,88,85,82,79,76,73,70,67,64,61,58,56
6,Texas,7581,801,851,863,850,822,783,739,694,648,602,558,517,478,442,408,376,346,319,293,269
7,Nebraska,332,20,24,27,29,32,35,37,40,42,45,48,50,53,55,58,60,63,65,67,70
8,Utah,311,41,41,41,41,41,42,42,41,41,41,41,41,41,40,40,40,39,39,38,38
9,Oregon,326,28,30,31,32,32,33,32,32,32,32,31,31,31,30,30,30,29,29,28,28
10,Florida,7084,938,1002,1028,1025,1007,975,935,892,846,801,756,710,664,619,575,533,495,457,422,389
11,New York,32697,74,70,65,59,54,50,46,42,38,35,32,29,27,24,20,14,9,6,4,2
12,Rhode Island,1007,6,8,9,9,10,11,12,13,14,14,15,16,17,18,19,20,21,23,24,25
13,Georgia,3840,311,342,354,353,344,329,313,295,275,257,239,222,206,190,176,162,149,137,126,116
14,New Hampshire,417,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
15,North Carolina,1983,172,178,179,177,172,166,159,152,144,137,130,123,116,110,104,98,93,87,82,77
16,New Jersey,15836,35,33,31,29,27,25,24,22,21,20,19,18,17,16,15,14,13,13,12,11
17,Colorado,1844,46,54,60,63,65,67,68,68,69,69,69,69,69,68,68,67,67,66,66,65
18,Maryland,3515,71,86,96,102,107,109,111,113,113,114,114,114,113,113,112,111,110,109,108,107
19,Nevada,832,90,101,107,110,111,110,109,106,103,100,97,93,90,86,82,78,75,71,68,64
20,Tennessee,1073,177,204,219,225,226,222,216,208,200,191,181,171,162,153,144,136,127,119,112,104
21,Hawaii,26,2,3,4,5,5,7,8,9,11,12,14,17,19,23,26,31,35,40,46,52
22,Indiana,2975,67,78,85,89,91,92,92,92,91,90,89,87,86,84,83,81,79,78,76,74
23,Kentucky,742,48,59,67,72,76,79,81,82,83,84,85,86,86,86,86,86,86,86,86,85
24,Minnesota,1654,56,64,71,76,80,83,85,88,90,92,94,96,97,98,99,101,102,103,104,105
25,Oklahoma,550,66,78,86,91,95,98,99,101,101,102,102,102,102,101,100,99,98,97,95,94
26,Pennsylvania,7223,82,89,94,96,97,98,97,97,96,95,94,93,91,90,89,87,86,85,83,81
27,South Carolina,1777,149,150,146,139,130,121,112,103,94,86,78,71,64,58,52,47,42,38,34,31
28,District of Columbia,586,6,7,7,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6
29,Kansas,361,35,39,42,45,47,48,50,51,52,53,54,55,55,56,57,57,58,58,59,59
30,Missouri,1276,94,123,152,179,207,237,266,297,329,364,402,440,479,518,556,594,629,661,688,710
31,Vermont,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2218,93,108,119,125,129,131,132,131,131,130,128,127,125,123,121,119,117,115,112,110
33,Connecticut,4432,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,15,16
34,Iowa,878,46,49,50,51,50,50,49,49,48,47,46,45,44,43,41,40,39,38,37,36
35,Louisiana,4007,175,196,203,202,197,187,176,164,152,140,129,118,108,98,89,81,73,66,60,54
36,Ohio,3529,118,127,131,129,125,120,114,108,100,93,87,81,76,71,65,61,56,52,48,45
37,Michigan,6457,61,69,74,76,75,74,72,70,67,65,62,59,57,54,52,49,47,45,43,41
38,South Dakota,135,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,10,11,11,11,12
39,Arkansas,464,61,64,66,68,69,69,69,69,69,68,68,67,66,65,64,63,62,60,59,58
40,Delaware,585,9,9,9,9,9,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4
41,Mississippi,1703,98,115,128,136,141,144,146,146,146,145,144,141,139,136,132,129,125,121,116,112
42,New Mexico,654,26,29,30,30,30,29,28,27,25,24,23,21,20,19,18,17,16,15,14,13
43,North Dakota,105,8,11,13,15,16,17,19,20,21,22,22,23,24,25,26,27,27,28,28,29
44,Wyoming,26,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6
45,Alaska,24,5,7,9,10,11,12,12,13,14,14,15,16,16,17,17,18,19,19,20,20
46,Maine,123,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
47,Alabama,1627,158,183,203,220,234,246,256,264,271,276,280,284,287,288,288,287,285,282,277,272
48,Idaho,197,45,51,56,58,59,59,59,58,57,56,55,53,52,50,49,47,45,44,42,40
49,Montana,61,9,12,14,16,18,19,21,22,24,26,27,29,31,32,34,35,37,38,40,41
50,Puerto Rico,230,33,43,49,53,55,55,55,55,54,53,52,51,49,48,47,45,44,43,41,40
51,Virgin Islands,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,117,10,12,13,13,13,13,13,13,13,12,12,12,11,11,11,10,10,10,10,9
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
