,State,228,234,241,248,255
0,Washington,1953,44,39,36,31
1,Illinois,8390,162,174,194,207
2,California,13731,681,589,507,418
3,Arizona,5221,163,142,130,116
4,Massachusetts,9125,86,84,84,83
5,Wisconsin,1168,45,50,54,60
6,Texas,13654,807,672,556,447
7,Nebraska,404,13,13,11,10
8,Utah,422,20,20,22,22
9,Oregon,481,26,23,21,18
10,Florida,11849,658,590,535,471
11,New York,32987,62,62,63,62
12,Rhode Island,1055,7,6,4,3
13,Georgia,6037,349,313,282,242
14,New Hampshire,433,3,3,3,3
15,North Carolina,2890,162,151,142,129
16,New Jersey,15989,39,50,67,86
17,Colorado,1972,23,23,22,21
18,Maryland,3799,50,50,51,53
19,Nevada,1389,72,60,52,43
20,Tennessee,1865,126,109,96,82
21,Hawaii,85,16,15,13,11
22,Indiana,3364,84,83,83,78
23,Kentucky,996,60,56,52,45
24,Minnesota,1909,48,47,48,47
25,Oklahoma,853,56,55,53,50
26,Pennsylvania,7750,95,95,98,101
27,South Carolina,2887,171,167,161,152
28,District of Columbia,611,4,4,3,3
29,Kansas,481,27,25,23,20
30,Missouri,1685,78,80,80,83
31,Vermont,58,0,0,0,0
32,Virginia,2678,98,96,98,91
33,Connecticut,4468,5,4,4,3
34,Iowa,1167,62,56,49,39
35,Louisiana,5093,141,126,116,97
36,Ohio,4259,141,139,140,135
37,Michigan,6806,64,56,47,38
38,South Dakota,173,12,15,17,19
39,Arkansas,894,97,89,80,68
40,Delaware,609,4,4,5,5
41,Mississippi,2584,133,114,100,80
42,New Mexico,803,22,20,17,15
43,North Dakota,156,17,20,25,30
44,Wyoming,42,2,2,2,2
45,Alaska,42,4,4,4,5
46,Maine,134,2,2,2,2
47,Alabama,2276,116,100,88,71
48,Idaho,385,22,18,14,10
49,Montana,117,13,14,15,15
50,Puerto Rico,477,32,24,17,11
51,Virgin Islands,17,2,1,1,1
52,Guam,14,3,3,2,2
53,West Virginia,249,34,34,34,30
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
