,State,333,339,346,353,360
0,Washington,3104,159,155,127,96
1,Illinois,16407,1117,1047,957,856
2,California,22675,1940,2826,3503,4099
3,Arizona,7971,696,827,869,901
4,Massachusetts,11717,462,538,545,535
5,Wisconsin,4743,380,351,324,288
6,Texas,25827,1501,1634,1700,1715
7,Nebraska,1486,111,88,71,58
8,Utah,1155,107,104,98,96
9,Oregon,1341,174,167,160,153
10,Florida,20568,731,806,858,850
11,New York,36431,877,1003,1052,1082
12,Rhode Island,1625,110,110,88,66
13,Georgia,10383,368,462,510,524
14,New Hampshire,656,65,79,80,75
15,North Carolina,6224,470,562,607,650
16,New Jersey,18194,467,483,468,458
17,Colorado,4368,443,392,334,282
18,Maryland,5448,334,353,336,316
19,Nevada,2779,251,265,260,250
20,Tennessee,6071,656,874,1024,1235
21,Hawaii,282,12,13,16,18
22,Indiana,7404,593,590,548,512
23,Kentucky,2397,184,182,176,164
24,Minnesota,4909,416,314,237,187
25,Oklahoma,2212,164,173,183,190
26,Pennsylvania,13834,1570,1782,1763,1670
27,South Carolina,4935,242,310,337,329
28,District of Columbia,737,20,22,21,20
29,Kansas,2341,271,271,254,236
30,Missouri,5076,397,387,376,362
31,Vermont,111,16,16,16,14
32,Virginia,4650,273,323,330,337
33,Connecticut,5581,265,286,247,194
34,Iowa,3588,262,221,206,192
35,Louisiana,7042,223,233,222,211
36,Ohio,8047,587,611,593,551
37,Michigan,12074,904,748,626,517
38,South Dakota,1361,105,87,76,65
39,Arkansas,3237,302,337,363,378
40,Delaware,862,50,57,58,56
41,Mississippi,4409,275,313,324,324
42,New Mexico,2171,204,191,181,169
43,North Dakota,1231,58,41,33,26
44,Wyoming,351,31,25,21,17
45,Alaska,184,16,15,12,10
46,Maine,292,43,59,69,83
47,Alabama,4389,351,411,446,458
48,Idaho,1280,121,122,105,84
49,Montana,865,57,50,43,36
50,Puerto Rico,1368,87,94,101,106
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,119,2,2,1,1
53,West Virginia,1128,169,187,197,204
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
