,State,165,171,178,185,192,199,206,213,220
0,Washington,1359,70,84,103,123,145,168,190,210
1,Illinois,7020,154,180,205,233,260,285,307,324
2,California,6373,655,870,901,743,593,461,351,264
3,Arizona,1825,331,362,356,313,250,183,126,83
4,Massachusetts,8183,148,159,170,181,189,196,199,199
5,Wisconsin,796,32,45,61,78,97,114,126,131
6,Texas,3000,447,654,827,956,1014,980,866,705
7,Nebraska,284,16,16,17,17,17,16,16,14
8,Utah,184,19,20,20,18,16,14,11,9
9,Oregon,215,20,23,28,32,37,42,46,49
10,Florida,3731,632,1178,1646,1995,2051,1772,1309,857
11,New York,32244,215,240,284,328,370,407,435,451
12,Rhode Island,980,23,19,18,14,12,9,7,6
13,Georgia,2860,261,431,648,927,1225,1465,1546,1423
14,New Hampshire,381,13,11,9,8,6,5,4,4
15,North Carolina,1423,125,139,149,156,158,156,149,139
16,New Jersey,15211,624,702,783,861,934,998,1049,1083
17,Colorado,1701,42,49,55,62,68,75,81,87
18,Maryland,3243,74,86,102,118,131,141,145,143
19,Nevada,534,44,79,109,151,189,217,223,204
20,Tennessee,645,89,142,204,259,289,281,237,176
21,Hawaii,19,1,2,2,3,5,6,8,11
22,Indiana,2693,79,86,102,120,138,154,167,175
23,Kentucky,585,31,30,31,31,31,30,30,29
24,Minnesota,1508,58,64,59,53,46,41,36,31
25,Oklahoma,398,26,31,37,42,49,54,59,63
26,Pennsylvania,6753,200,247,295,346,397,445,483,509
27,South Carolina,820,144,192,236,267,276,257,219,171
28,District of Columbia,559,10,9,7,6,5,4,3,2
29,Kansas,284,23,33,48,67,91,116,139,154
30,Missouri,1051,76,101,119,133,145,154,159,160
31,Vermont,56,0,0,0,0,0,0,0,0
32,Virginia,1853,86,78,61,42,27,16,9,5
33,Connecticut,4335,34,29,26,22,19,16,14,12
34,Iowa,721,29,37,45,54,64,73,81,86
35,Louisiana,3288,110,186,247,281,286,260,212,157
36,Ohio,2911,160,228,301,397,508,634,763,879
37,Michigan,6218,88,115,151,194,246,305,369,433
38,South Dakota,97,6,6,7,8,9,10,11,11
39,Arkansas,287,40,42,42,39,35,29,23,18
40,Delaware,512,48,64,77,87,90,87,77,64
41,Mississippi,1111,91,157,201,266,307,306,261,194
42,New Mexico,513,40,49,61,74,86,97,106,110
43,North Dakota,80,2,2,4,5,7,8,10,11
44,Wyoming,20,0,0,0,0,0,0,0,0
45,Alaska,16,4,7,13,22,36,52,64,65
46,Maine,109,2,3,3,3,3,4,4,4
47,Alabama,1007,117,155,193,223,239,235,212,178
48,Idaho,93,6,12,17,22,27,29,29,26
49,Montana,23,3,5,9,14,22,34,49,67
50,Puerto Rico,155,2,2,2,2,2,1,1,1
51,Virgin Islands,6,0,0,0,0,0,0,0,0
52,Guam,5,0,0,0,0,0,0,0,0
53,West Virginia,94,3,4,6,9,13,19,26,35
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
