,State,333,339,346,353,360
0,Washington,3104,129,148,183,217
1,Illinois,16407,1105,1010,938,843
2,California,22675,1363,1324,1307,1291
3,Arizona,7971,561,600,636,625
4,Massachusetts,11717,354,411,452,482
5,Wisconsin,4743,422,414,427,413
6,Texas,25827,1306,1316,1318,1304
7,Nebraska,1486,162,163,138,135
8,Utah,1155,148,185,242,301
9,Oregon,1341,173,166,162,163
10,Florida,20568,878,985,1028,1132
11,New York,36431,899,1000,1160,1234
12,Rhode Island,1625,116,119,130,132
13,Georgia,10383,327,424,479,544
14,New Hampshire,656,59,75,84,88
15,North Carolina,6224,411,489,581,644
16,New Jersey,18194,528,600,613,613
17,Colorado,4368,566,556,546,524
18,Maryland,5448,304,320,325,328
19,Nevada,2779,294,324,332,331
20,Tennessee,6071,621,666,726,837
21,Hawaii,282,14,15,16,16
22,Indiana,7404,595,598,589,587
23,Kentucky,2397,219,286,322,345
24,Minnesota,4909,455,433,417,333
25,Oklahoma,2212,218,280,312,345
26,Pennsylvania,13834,1308,1308,1268,1242
27,South Carolina,4935,232,294,331,349
28,District of Columbia,737,19,20,21,21
29,Kansas,2341,307,313,309,303
30,Missouri,5076,422,420,394,382
31,Vermont,111,20,21,21,21
32,Virginia,4650,283,338,409,438
33,Connecticut,5581,249,306,327,330
34,Iowa,3588,564,560,539,493
35,Louisiana,7042,266,297,314,325
36,Ohio,8047,654,662,656,650
37,Michigan,12074,910,899,892,885
38,South Dakota,1361,133,118,107,105
39,Arkansas,3237,273,276,287,299
40,Delaware,862,43,57,71,81
41,Mississippi,4409,241,245,245,253
42,New Mexico,2171,237,224,206,191
43,North Dakota,1231,114,102,96,100
44,Wyoming,351,41,41,38,38
45,Alaska,184,33,36,42,44
46,Maine,292,34,43,51,59
47,Alabama,4389,257,325,407,442
48,Idaho,1280,154,163,161,162
49,Montana,865,66,63,62,64
50,Puerto Rico,1368,87,92,98,100
51,Virgin Islands,23,2,3,2,2
52,Guam,119,5,5,6,6
53,West Virginia,1128,140,160,168,172
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
