,State,333,339,346,353,360,367,374,381,388,395,402,409,416,423,430,437,444,451,458,465,472
0,Washington,3104,145,155,164,147,99,67,44,30,20,13,9,6,4,2,1,1,0,0,0,0
1,Illinois,16407,1353,1184,999,882,827,775,718,661,607,556,506,460,417,378,343,309,278,249,223,200
2,California,22675,1337,1810,2426,2990,3188,3363,3541,3692,3794,3875,3916,3927,3905,3852,3771,3663,3532,3335,3164,3005
3,Arizona,7971,415,514,630,717,712,695,687,679,667,652,634,614,592,566,540,511,482,454,426,397
4,Massachusetts,11717,379,466,568,643,647,638,630,619,602,579,554,526,495,464,432,400,368,337,307,278
5,Wisconsin,4743,459,375,294,254,256,257,251,244,236,228,220,212,204,195,187,179,170,162,154,146
6,Texas,25827,1332,1398,1460,1524,1589,1657,1720,1773,1818,1856,1885,1907,1918,1920,1911,1893,1866,1831,1787,1736
7,Nebraska,1486,207,174,139,121,120,120,117,113,108,104,99,95,90,85,81,76,72,68,64,60
8,Utah,1155,113,130,149,162,159,155,152,150,148,145,142,139,136,132,128,125,121,117,112,108
9,Oregon,1341,176,184,190,195,191,186,183,180,176,172,168,164,159,154,150,145,140,135,130,125
10,Florida,20568,857,922,983,1037,1062,1079,1095,1107,1116,1119,1117,1112,1101,1087,1068,1046,1019,986,955,923
11,New York,36431,704,866,1039,1177,1220,1245,1250,1218,1154,1059,968,884,810,729,644,559,481,412,351,297
12,Rhode Island,1625,109,117,124,128,121,114,108,102,96,89,83,77,71,65,59,54,49,45,40,36
13,Georgia,10383,248,309,382,435,441,439,442,443,442,440,437,432,427,421,412,400,391,381,371,360
14,New Hampshire,656,53,64,76,85,85,83,83,83,83,83,82,81,80,78,76,74,72,70,67,65
15,North Carolina,6224,304,369,445,498,492,480,476,472,468,463,457,450,442,434,425,415,404,393,381,369
16,New Jersey,18194,491,508,520,506,451,401,358,320,283,251,221,192,167,146,128,112,97,84,73,64
17,Colorado,4368,523,463,396,363,360,358,350,341,330,319,307,295,283,270,257,244,231,218,205,193
18,Maryland,5448,337,350,358,368,369,368,368,367,364,360,354,348,340,331,322,312,301,290,278,265
19,Nevada,2779,259,276,290,299,293,284,277,269,260,250,240,229,218,206,195,184,172,161,150,140
20,Tennessee,6071,485,576,676,745,737,722,711,698,681,662,639,615,587,559,529,498,466,435,405,375
21,Hawaii,282,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
22,Indiana,7404,610,596,576,565,561,554,543,530,514,496,477,456,434,411,388,365,342,319,297,276
23,Kentucky,2397,170,177,184,190,193,195,197,200,201,203,203,204,203,203,202,200,198,195,192,189
24,Minnesota,4909,462,390,321,284,278,271,260,248,236,223,210,198,187,175,164,154,144,134,125,117
25,Oklahoma,2212,159,160,160,164,176,188,199,210,221,231,242,251,260,268,276,282,287,292,294,296
26,Pennsylvania,13834,1475,1678,1872,2003,1980,1926,1865,1780,1678,1574,1463,1344,1223,1105,991,883,782,689,604,527
27,South Carolina,4935,179,218,264,298,301,300,303,305,307,309,309,308,305,302,298,293,287,280,273,265
28,District of Columbia,737,21,24,28,30,28,27,26,26,25,24,23,22,22,21,20,19,18,17,16,16
29,Kansas,2341,290,261,227,210,208,206,201,195,188,182,174,167,159,152,144,137,129,122,115,108
30,Missouri,5076,411,360,307,279,275,272,265,257,248,239,230,221,212,203,194,185,176,168,159,151
31,Vermont,111,22,18,17,16,17,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19
32,Virginia,4650,212,249,291,320,313,302,297,292,287,282,276,270,264,258,251,244,237,230,223,216
33,Connecticut,5581,271,296,318,333,332,326,319,310,298,285,270,255,238,222,205,188,172,157,142,128
34,Iowa,3588,391,302,218,181,184,185,179,171,163,155,147,139,131,123,116,108,101,94,88,82
35,Louisiana,7042,231,240,248,256,259,261,263,263,261,256,250,243,234,224,214,203,190,179,166,154
36,Ohio,8047,717,775,825,854,825,788,757,727,695,662,630,596,563,529,497,465,435,406,379,353
37,Michigan,12074,982,884,774,688,626,561,497,436,383,335,293,255,222,192,166,144,124,107,92,79
38,South Dakota,1361,170,141,113,98,97,95,91,86,81,75,70,65,60,55,50,46,42,38,34,31
39,Arkansas,3237,228,242,255,265,268,268,268,267,265,262,257,251,244,236,227,218,208,198,187,177
40,Delaware,862,26,32,41,47,46,45,45,45,45,45,44,44,43,42,42,41,40,39,38,36
41,Mississippi,4409,221,264,313,348,348,342,339,335,329,320,310,298,285,270,255,240,224,209,193,178
42,New Mexico,2171,225,200,174,158,150,144,135,127,119,111,103,96,89,82,76,70,64,59,54,50
43,North Dakota,1231,90,71,53,44,43,41,38,36,33,30,28,26,23,21,20,18,16,15,13,12
44,Wyoming,351,49,40,31,26,26,25,24,22,21,20,18,17,16,15,14,13,12,11,10,10
45,Alaska,184,29,31,33,34,31,29,27,25,23,22,20,19,17,16,15,14,12,11,11,10
46,Maine,292,45,52,59,66,70,74,79,83,88,92,97,101,104,108,111,113,115,116,117,117
47,Alabama,4389,285,339,399,443,443,438,437,435,432,426,418,408,397,384,370,355,339,323,306,290
48,Idaho,1280,122,123,124,124,121,117,114,110,106,102,98,94,90,85,81,77,73,68,64,60
49,Montana,865,58,49,42,37,35,34,33,31,29,27,26,24,23,21,20,19,17,16,15,14
50,Puerto Rico,1368,110,112,113,115,115,115,115,115,115,114,113,112,111,110,109,107,105,103,101,99
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,1128,132,141,150,158,161,165,168,169,170,170,168,165,161,157,151,145,138,131,124,116
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
