,State,277,283,290,297,304,311,318,325,332,339,346,353,360,367,374
0,Washington,102264,4847,5398,6232,6652,7433,8149,8697,9478,10043,10568,11117,11435,11717,11875
1,Illinois,374901,36040,45832,52588,61254,67921,69464,70715,65180,57686,48780,38173,29542,21698,15533
2,California,903684,30127,33455,36533,39201,41277,42608,43087,42677,41412,39390,36763,33710,30412,27038
3,Arizona,236772,6668,6961,7085,7025,6786,6391,5877,5286,4661,4037,3444,2899,2414,1991
4,Massachusetts,149488,6687,7610,8621,9544,10413,11162,11721,12065,12163,12008,11614,11015,10255,9385
5,Wisconsin,194540,22512,22647,22194,20421,18286,15706,13036,10553,8325,6454,4930,3722,2787,2073
6,Texas,888362,39625,42465,46349,47027,49115,49961,49358,49102,47391,45184,42764,39582,36380,33042
7,Nebraska,63215,6589,8062,8475,9242,9693,9099,8911,7797,6664,5619,4339,3431,2581,1895
8,Utah,103117,10048,10350,10258,9794,9086,8133,7080,6004,4974,4045,3237,2558,2001,1552
9,Oregon,41739,1911,1710,1519,1340,1175,1025,890,770,664,571,489,419,357,305
10,Florida,776251,25344,27884,30563,32104,33702,34692,34811,34536,33545,31966,30029,27714,25210,22645
11,New York,493832,11525,12348,13094,13813,14499,15121,15670,16132,16494,16745,16879,16889,16776,16542
12,Rhode Island,30118,2207,3052,3750,4244,5252,5471,5778,5806,5161,4661,3793,2961,2292,1643
13,Georgia,349605,11024,12062,13021,13782,14492,14953,15209,15238,15007,14557,13896,13065,12109,11070
14,New Hampshire,10238,764,868,977,1089,1198,1300,1391,1466,1519,1548,1550,1526,1477,1405
15,North Carolina,258292,15319,15838,16124,16112,15968,15544,14943,14177,13266,12272,11219,10150,9096,8080
16,New Jersey,227339,8387,10190,11598,13480,15527,17255,19497,21179,22808,24217,24835,25266,24891,23980
17,Colorado,93377,9124,10173,11052,11603,11807,11641,11126,10328,9337,8244,7131,6061,5076,4200
18,Maryland,139487,4673,4882,5038,5161,5260,5307,5320,5290,5217,5107,4960,4781,4575,4348
19,Nevada,94812,5407,6085,6708,7140,7544,7727,7713,7557,7187,6693,6106,5445,4779,4126
20,Tennessee,244087,18676,20749,22671,24158,24754,24935,24053,22512,20510,17959,15424,12872,10501,8461
21,Hawaii,14553,609,599,599,594,583,573,559,544,527,509,489,469,448,426
22,Indiana,160454,15707,16308,15965,14750,12910,10772,8634,6699,5066,3758,2748,1988,1427,1019
23,Kentucky,95480,9136,10360,11433,11996,13156,13365,13710,13876,13287,12977,12056,11042,10076,8797
24,Minnesota,132122,11833,13024,14059,14910,15486,15747,15658,15222,14471,13461,12267,10967,9636,8337
25,Oklahoma,115685,9139,9199,9361,9079,8881,8463,7932,7397,6734,6098,5448,4808,4219,3660
26,Pennsylvania,197370,12519,13799,15178,16391,17602,18655,19510,20163,20532,20620,20413,19914,19155,18170
27,South Carolina,169341,6342,6489,6465,6345,6199,5947,5646,5312,4935,4545,4150,3756,3377,3015
28,District of Columbia,16706,383,376,359,345,330,313,297,280,264,247,231,216,201,186
29,Kansas,75538,5212,4823,4292,3689,3076,2501,1992,1560,1206,923,701,529,398,298
30,Missouri,169829,15105,17721,19314,21231,22607,22722,22877,21808,20154,18295,15844,13549,11296,9179
31,Vermont,2043,139,185,252,335,447,592,777,1011,1297,1632,2009,2401,2771,3066
32,Virginia,171791,3075,1581,633,217,85,30,11,4,1,1,0,0,0,0
33,Connecticut,66052,3177,4858,5770,7463,10034,11298,14874,16807,18706,21282,20560,20818,18863,15906
34,Iowa,114836,8336,8845,8864,8759,8672,8079,7649,6992,6223,5579,4799,4140,3527,2938
35,Louisiana,178870,3823,3975,3913,3916,3938,3810,3799,3686,3560,3476,3300,3175,3020,2842
36,Ohio,195806,16764,18034,18755,18823,18224,17036,15410,13527,11564,9663,7922,6394,5095,4019
37,Michigan,175612,16545,20704,24228,28326,33481,36586,41083,43643,44623,45385,42904,40155,36014,30834
38,South Dakota,38141,5125,4036,2746,1686,970,537,291,156,83,44,23,12,7,3
39,Arkansas,105318,6846,7238,7339,7177,7239,6811,6516,6121,5522,5088,4496,3964,3492,2981
40,Delaware,23847,957,955,979,959,956,950,920,910,878,848,821,779,747,707
41,Mississippi,115088,5889,5432,4756,3977,3199,2492,1894,1412,1038,755,545,391,280,200
42,New Mexico,41040,4983,5178,5086,4724,4164,3502,2831,2215,1690,1264,932,679,491,353
43,North Dakota,36874,5321,4370,3087,1961,1164,664,370,204,111,61,33,18,10,5
44,Wyoming,10805,2129,2718,3110,3529,3914,3880,3858,3472,2946,2431,1832,1372,985,682
45,Alaska,12485,1658,1782,1852,1870,1834,1745,1617,1462,1292,1121,956,804,669,550
46,Maine,6136,230,245,260,275,290,304,318,331,343,353,362,370,375,379
47,Alabama,183276,9612,10364,11169,11369,11275,10903,10162,9238,8201,7107,6051,5071,4190,3426
48,Idaho,58694,6579,7597,8214,8423,8608,8057,7400,6513,5400,4444,3487,2683,2047,1515
49,Montana,27142,4561,4186,3565,2850,2166,1583,1125,784,539,367,248,167,112,75
50,Puerto Rico,61280,2890,2672,2424,2164,1904,1655,1422,1210,1021,856,713,592,489,402
51,"Virgin Islands, U.S.",1346,13,18,24,33,44,60,80,105,135,170,208,245,277,298
52,Guam,4141,511,441,358,276,204,147,104,72,49,34,23,15,10,7
53,West Virginia,21716,2035,2378,2610,2917,3256,3481,3805,4027,4199,4381,4413,4433,4370,4207
54,Northern Mariana Islands,88,2,2,1,1,0,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
